IR0_cam,IR1_cam,IR2_cam,IR3_cam,IR0_meas,IR1_meas,IR2_meas,IR3_meas
,,,,491.0
,,,,951.0
,,,,745.0
-0.04,-0.24,10.88,17.23,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.04,-0.31,7.93,20.47,145.0
,,,,491.0
,,,,951.0
,,,,745.0
3.17,2.27,7.66,21.1,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.04,-0.31,7.93,20.47,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.04,-0.31,10.68,17.55,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.18,-0.42,10.35,18.11,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.04,-0.31,10.68,17.55,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.18,-0.42,10.35,18.11,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.09,-0.35,10.55,17.75,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.09,-0.35,10.55,17.75,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.18,-0.42,10.35,18.11,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.09,-0.35,10.55,17.75,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.09,-0.35,10.55,17.75,145.0
,,,,492.0
,,,,951.0
,,,,746.0
0.04,-0.31,10.68,17.55,145.0
,,,,492.0
,,,,951.0
,,,,746.0
0.23,-0.45,10.24,18.31,145.0
,,,,492.0
,,,,951.0
,,,,746.0
0.38,-0.55,9.94,18.92,145.0
,,,,492.0
,,,,951.0
,,,,746.0
0.38,-0.55,9.94,18.92,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.18,-0.42,7.66,21.1,146.0
,,,,491.0
,,,,951.0
,,,,746.0
-1.26,2.66,19.59,12.36,145.0
,,,,491.0
,,,,951.0
,,,,746.0
-1.26,2.66,19.59,12.36,145.0
,,,,491.0
,,,,951.0
,,,,745.0
-1.3,2.95,20.45,12.19,145.0
,,,,491.0
,,,,951.0
,,,,746.0
-1.22,2.39,18.78,12.53,145.0
,,,,491.0
,,,,951.0
,,,,746.0
-1.18,2.21,18.22,12.67,145.0
,,,,491.0
,,,,951.0
,,,,746.0
-1.26,2.66,19.59,12.36,145.0
,,,,491.0
,,,,951.0
,,,,745.0
-1.3,2.95,20.45,12.19,145.0
,,,,491.0
,,,,951.0
,,,,745.0
-1.26,2.66,19.59,12.36,145.0
,,,,491.0
,,,,951.0
,,,,745.0
-1.26,2.66,19.59,12.36,145.0
,,,,491.0
,,,,951.0
,,,,745.0
-3.5,-1.77,18.39,12.63,145.0
,,,,492.0
,,,,951.0
,,,,746.0
-1.23,2.45,18.96,12.49,145.0
,,,,491.0
,,,,951.0
,,,,745.0
-1.27,2.72,19.75,12.32,145.0
,,,,491.0
,,,,951.0
,,,,745.0
-1.37,3.51,22.14,11.92,145.0
,,,,491.0
,,,,951.0
,,,,745.0
-1.33,3.2,21.19,12.06,145.0
,,,,491.0
,,,,951.0
,,,,745.0
0.96,5.46,15.93,14.47,145.0
,,,,491.0
,,,,951.0
,,,,746.0
1.01,5.55,15.36,14.63,145.0
,,,,491.0
,,,,951.0
,,,,746.0
3.46,5.78,14.05,15.04,145.0
,,,,491.0
,,,,951.0
,,,,746.0
3.29,5.57,15.23,14.66,145.0
,,,,491.0
,,,,951.0
,,,,746.0
5.55,5.55,15.36,14.63,145.0
,,,,491.0
,,,,951.0
,,,,746.0
5.05,5.05,20.04,13.72,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.25,6.3,20.86,-0.47,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.31,6.43,20.65,-0.51,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.61,7.02,19.8,-0.68,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.12,6.04,21.33,-0.37,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.31,6.43,20.65,-0.51,145.0
,,,,491.0
,,,,951.0
,,,,746.0
0.46,9.84,17.61,-0.6,145.0
,,,,491.0
,,,,951.0
,,,,746.0
-0.61,4.58,25.59,0.48,145.0
,,,,491.0
,,,,951.0
,,,,746.0
-0.61,4.58,25.59,0.48,145.0
,,,,491.0
,,,,951.0
,,,,746.0
1.11,6.29,19.54,-1.19,331.0,175.0,946.0,957.0
0.52,13.34,17.37,-3.69,331.0,175.0,946.0,957.0
0.49,14.19,17.26,-1.61,331.0,175.0,946.0,957.0
0.4,18.15,16.92,-3.73,331.0,175.0,946.0,957.0
2.3,28.64,14.46,-1.75,331.0,175.0,946.0,957.0
0.27,28.57,16.44,-1.76,331.0,175.0,946.0,957.0
0.33,23.18,16.69,-1.71,331.0,175.0,946.0,957.0
0.33,23.18,16.69,-3.76,331.0,175.0,946.0,957.0
2.35,30.86,14.57,-3.76,970.0,209.0,410.0,969.0
2.26,28.45,14.35,-1.77,970.0,209.0,410.0,969.0
-1.14,8.17,18.56,-3.59,970.0,209.0,410.0,969.0
-0.99,8.62,18.39,-3.6,970.0,209.0,410.0,969.0
3.0,13.42,16.19,-1.4,970.0,208.0,410.0,969.0
4.95,21.08,13.59,-1.49,970.0,208.0,410.0,969.0
4.91,22.16,13.47,-1.52,970.0,208.0,410.0,969.0
4.68,27.52,13.07,-1.61,970.0,208.0,410.0,969.0
2.32,28.73,14.51,-1.74,970.0,208.0,410.0,969.0
1.64,31.42,4.35,1.64,970.0,208.0,410.0,969.0
1.54,32.34,4.6,1.54,969.0,208.0,410.0,969.0
2.61,25.61,2.77,2.61,970.0,208.0,410.0,969.0
2.38,26.59,3.03,2.38,970.0,208.0,410.0,969.0
2.38,26.59,3.03,2.38,970.0,208.0,410.0,969.0
2.38,26.59,3.03,2.38,970.0,208.0,410.0,969.0
2.44,26.3,2.96,2.44,970.0,208.0,410.0,969.0
2.22,27.35,3.24,2.22,970.0,208.0,410.0,969.0
1.93,29.09,3.71,1.93,970.0,208.0,410.0,969.0
2.07,28.19,3.47,2.07,970.0,208.0,410.0,969.0
2.22,27.35,3.24,2.22,970.0,208.0,410.0,969.0
2.07,28.19,3.47,2.07,970.0,208.0,410.0,969.0
2.12,27.92,3.4,2.12,970.0,208.0,410.0,969.0
2.32,26.85,3.1,2.32,970.0,208.0,410.0,969.0
1.89,29.37,3.79,1.89,970.0,208.0,410.0,969.0
1.89,29.37,3.79,1.89,970.0,208.0,410.0,969.0
4.69,25.1,0.38,-0.55,970.0,208.0,410.0,969.0
4.89,24.34,0.23,-0.45,970.0,208.0,410.0,969.0
4.69,25.1,0.38,-0.55,970.0,208.0,410.0,969.0
11.69,17.62,0.59,0.59,970.0,208.0,410.0,969.0
10.33,17.9,0.66,0.66,970.0,208.0,410.0,969.0
10.33,17.9,0.66,0.66,970.0,208.0,410.0,969.0
10.33,17.9,-3.65,-0.42,970.0,208.0,410.0,969.0
10.33,17.9,-3.65,-0.42,970.0,208.0,410.0,969.0
9.72,18.05,-1.46,0.71,970.0,208.0,410.0,969.0
9.72,18.05,-1.46,0.71,970.0,208.0,410.0,969.0
1.64,31.42,4.35,1.64,973.0,225.0,239.0,961.0
1.93,29.09,3.71,1.93,973.0,226.0,239.0,961.0
1.89,29.37,3.79,1.89,973.0,226.0,239.0,961.0
4.64,25.34,0.43,-0.58,973.0,226.0,239.0,961.0
4.51,25.92,0.54,-0.65,973.0,226.0,239.0,961.0
0.22,26.31,16.27,0.22,974.0,226.0,239.0,962.0
0.21,26.23,16.22,0.21,973.0,226.0,239.0,962.0
0.22,26.33,16.29,0.22,973.0,226.0,239.0,961.0
0.38,19.5,16.85,0.38,973.0,226.0,239.0,961.0
0.48,14.36,17.24,0.48,973.0,226.0,239.0,961.0
0.38,19.5,16.85,0.38,973.0,226.0,239.0,961.0
0.46,15.32,17.15,0.46,973.0,226.0,239.0,961.0
2.47,25.69,14.88,0.4,973.0,226.0,239.0,961.0
2.47,25.69,14.88,0.4,974.0,226.0,239.0,962.0
0.38,19.5,16.85,0.38,973.0,226.0,239.0,961.0
0.35,21.53,16.75,0.35,973.0,226.0,239.0,962.0
0.33,23.18,16.69,0.33,973.0,226.0,239.0,962.0
0.35,21.53,16.75,0.35,973.0,226.0,239.0,962.0
0.35,21.53,16.75,0.35,972.0,215.0,320.0,972.0
0.35,21.53,16.75,0.35,972.0,215.0,320.0,972.0
0.31,25.93,16.6,0.31,972.0,215.0,320.0,972.0
0.35,21.53,16.75,0.35,972.0,216.0,318.0,972.0
0.33,23.96,16.66,0.33,972.0,216.0,318.0,972.0
2.35,26.79,14.57,0.31,972.0,216.0,318.0,972.0
4.35,26.68,12.47,0.29,972.0,216.0,318.0,972.0
6.42,26.79,10.49,0.31,972.0,216.0,318.0,972.0
6.39,26.71,10.46,0.3,972.0,216.0,318.0,972.0
2.61,25.61,5.62,2.77,971.0,216.0,318.0,972.0
5.84,19.87,3.53,1.2,971.0,216.0,318.0,972.0
5.94,19.8,3.51,1.18,971.0,216.0,318.0,972.0
5.6,20.07,3.61,1.26,971.0,216.0,318.0,972.0
5.5,20.17,3.64,1.28,971.0,216.0,318.0,972.0
5.27,20.38,3.72,1.34,971.0,216.0,318.0,972.0
5.84,19.87,3.53,1.2,971.0,216.0,318.0,972.0
5.07,20.59,1.4,1.4,971.0,216.0,318.0,972.0
2.17,27.62,6.35,3.31,971.0,216.0,318.0,972.0
1.93,29.09,6.89,3.71,971.0,216.0,318.0,972.0
2.07,28.19,6.56,3.47,971.0,216.0,318.0,972.0
1.89,29.37,6.99,3.79,971.0,216.0,318.0,972.0
2.07,28.19,6.56,3.47,971.0,216.0,318.0,972.0
2.07,28.19,6.56,3.47,973.0,227.0,234.0,960.0
2.22,27.35,6.26,3.24,973.0,227.0,234.0,960.0
2.07,28.19,6.56,3.47,973.0,227.0,234.0,960.0
2.22,27.35,3.24,2.22,973.0,227.0,234.0,960.0
4.51,25.92,3.71,1.93,973.0,227.0,234.0,960.0
4.51,25.92,0.54,-0.65,973.0,227.0,234.0,960.0
7.57,21.33,0.23,-0.45,973.0,227.0,234.0,960.0
24.61,14.47,2.31,2.31,973.0,227.0,234.0,960.0
25.26,16.38,5.29,3.07,973.0,227.0,234.0,960.0
25.24,16.37,5.29,3.07,973.0,227.0,234.0,960.0
25.26,14.16,5.29,5.29,973.0,227.0,234.0,960.0
22.74,11.76,7.37,7.37,973.0,227.0,234.0,960.0
24.02,12.55,7.96,7.96,973.0,227.0,234.0,960.0
4.25,8.27,12.28,18.31,973.0,227.0,234.0,960.0
2.48,8.69,14.9,19.05,973.0,227.0,234.0,960.0
4.49,8.61,12.72,18.9,973.0,227.0,234.0,960.0
4.55,8.69,12.83,19.05,973.0,227.0,234.0,960.0
4.26,16.33,22.37,0.24,973.0,227.0,234.0,960.0
4.27,16.35,22.39,0.24,973.0,227.0,234.0,960.0
3.27,21.42,7.53,2.2,973.0,227.0,234.0,960.0
8.28,26.39,8.28,0.24,965.0,190.0,610.0,963.0
8.24,26.3,8.24,0.22,965.0,190.0,610.0,963.0
6.27,26.39,10.3,0.24,965.0,190.0,610.0,963.0
4.22,26.26,12.23,0.21,965.0,190.0,610.0,963.0
4.22,26.26,12.23,0.21,965.0,190.0,610.0,963.0
2.21,26.23,14.22,0.2,965.0,190.0,610.0,963.0
0.22,26.33,16.29,0.22,965.0,190.0,610.0,963.0
0.21,26.26,16.24,0.21,965.0,190.0,610.0,963.0
0.2,26.23,16.22,0.2,965.0,190.0,610.0,963.0
0.21,24.25,16.24,2.21,965.0,190.0,610.0,963.0
0.21,26.24,16.23,0.21,965.0,190.0,610.0,963.0
0.2,24.21,16.21,2.2,965.0,190.0,610.0,963.0
0.21,26.28,16.25,0.21,965.0,190.0,610.0,963.0
0.21,24.25,16.24,2.21,965.0,190.0,610.0,963.0
0.4,17.82,16.95,2.47,965.0,190.0,610.0,963.0
0.46,15.32,17.15,2.54,965.0,190.0,610.0,963.0
2.44,25.12,14.81,2.44,965.0,190.0,610.0,963.0
2.5,24.1,14.96,2.5,965.0,190.0,610.0,963.0
0.2,24.21,16.2,2.2,965.0,190.0,610.0,963.0
0.2,24.2,16.2,2.2,965.0,190.0,610.0,963.0
2.21,26.25,14.23,0.21,965.0,190.0,610.0,963.0
4.21,26.23,12.21,0.2,965.0,190.0,610.0,963.0
2.21,26.24,14.22,0.21,962.0,231.0,302.0,945.0
0.21,24.24,16.23,2.21,962.0,230.0,303.0,945.0
0.22,24.3,16.27,2.23,962.0,230.0,303.0,945.0
0.21,24.24,16.23,2.21,963.0,230.0,303.0,945.0
0.21,24.24,16.23,2.21,962.0,229.0,303.0,945.0
0.21,24.26,16.24,2.21,962.0,229.0,303.0,945.0
0.22,24.28,16.26,2.22,962.0,230.0,303.0,945.0
0.2,24.21,16.21,2.2,962.0,229.0,303.0,945.0
0.22,24.3,16.27,2.23,962.0,229.0,303.0,945.0
0.21,24.24,16.23,2.21,962.0,229.0,303.0,945.0
0.21,24.24,16.23,2.21,962.0,229.0,303.0,945.0
0.22,24.3,16.27,2.23,962.0,229.0,303.0,945.0
4.26,26.4,12.31,0.24,962.0,229.0,303.0,945.0
4.23,26.31,12.26,0.22,962.0,229.0,303.0,945.0
4.77,20.92,3.92,1.49,962.0,229.0,303.0,945.0
5.6,20.07,3.61,1.26,962.0,229.0,303.0,945.0
5.27,20.38,3.72,1.34,962.0,229.0,303.0,945.0
5.84,19.87,3.53,1.2,962.0,229.0,303.0,945.0
5.84,19.87,3.53,1.2,962.0,229.0,303.0,945.0
5.84,19.87,1.2,1.2,962.0,229.0,303.0,945.0
5.5,20.17,1.28,1.28,962.0,266.0,253.0,858.0
5.27,20.38,3.72,1.34,962.0,266.0,253.0,859.0
2.54,25.87,5.71,2.84,962.0,266.0,253.0,859.0
1.93,29.09,6.89,3.71,962.0,266.0,253.0,859.0
2.07,28.19,6.56,3.47,962.0,266.0,253.0,859.0
1.8,30.07,7.24,3.98,962.0,266.0,253.0,859.0
1.67,31.17,7.64,4.15,962.0,266.0,253.0,859.0
1.93,29.09,6.89,3.71,962.0,266.0,253.0,859.0
1.67,31.17,7.64,4.15,962.0,266.0,253.0,859.0
1.67,31.17,7.64,4.15,962.0,266.0,253.0,859.0
1.64,31.39,7.73,4.12,962.0,266.0,253.0,860.0
1.67,31.17,7.64,4.15,962.0,266.0,253.0,859.0
1.97,28.83,6.79,3.65,962.0,266.0,253.0,859.0
4.28,27.05,4.06,1.76,962.0,267.0,253.0,861.0
4.33,26.81,3.98,1.8,962.0,266.0,253.0,859.0
1.64,31.39,7.73,4.12,962.0,266.0,253.0,859.0
1.93,29.09,6.89,3.71,962.0,266.0,253.0,859.0
0.29,24.67,16.54,2.32,962.0,266.0,253.0,859.0
0.27,24.53,16.44,2.29,962.0,266.0,253.0,859.0
2.32,24.64,14.49,2.32,962.0,266.0,253.0,859.0
2.29,24.53,14.42,2.29,962.0,266.0,253.0,859.0
2.32,24.67,14.51,2.32,962.0,266.0,253.0,859.0
0.29,24.67,16.54,2.32,962.0,266.0,253.0,859.0
0.29,24.67,16.54,2.32,962.0,266.0,253.0,859.0
0.21,24.24,16.23,2.21,962.0,266.0,253.0,859.0
0.21,24.24,16.23,2.21,962.0,266.0,253.0,859.0
2.21,24.22,14.22,2.21,962.0,266.0,253.0,859.0
2.2,24.2,14.2,2.2,962.0,266.0,253.0,859.0
4.21,24.22,12.21,2.21,955.0,246.0,227.0,959.0
6.2,24.21,10.21,2.2,955.0,246.0,227.0,959.0
4.29,24.46,12.36,2.27,955.0,246.0,227.0,959.0
22.82,16.69,4.42,0.33,955.0,246.0,227.0,959.0
17.49,16.97,6.62,0.41,955.0,246.0,227.0,959.0
15.32,17.15,6.72,0.46,955.0,246.0,227.0,959.0
15.32,17.15,6.72,0.46,955.0,246.0,227.0,959.0
17.82,16.95,6.61,0.4,955.0,246.0,227.0,959.0
16.38,17.05,6.66,0.43,954.0,246.0,227.0,959.0
13.34,17.37,8.94,0.52,955.0,246.0,227.0,959.0
11.69,17.62,9.1,0.59,955.0,246.0,227.0,959.0
7.24,18.98,9.97,0.96,955.0,246.0,227.0,959.0
7.24,18.98,9.97,0.96,955.0,246.0,228.0,959.0
6.49,19.41,12.53,1.07,955.0,246.0,227.0,959.0
6.21,19.6,12.67,1.13,955.0,246.0,227.0,959.0
7.63,18.79,12.08,0.91,955.0,246.0,227.0,959.0
6.82,19.21,12.39,1.02,955.0,246.0,227.0,959.0
6.89,19.16,12.36,1.01,955.0,246.0,227.0,959.0
3.59,22.79,15.0,2.0,955.0,246.0,227.0,959.0
2.79,22.82,19.36,2.59,955.0,246.0,227.0,959.0
2.97,23.43,18.88,2.43,955.0,246.0,227.0,959.0
2.71,22.57,19.58,2.66,955.0,246.0,227.0,959.0
2.54,22.01,20.11,2.84,955.0,246.0,227.0,959.0
2.71,25.21,16.76,2.66,955.0,246.0,227.0,959.0
6.16,21.11,13.04,4.97,954.0,320.0,225.0,955.0
6.16,21.11,13.04,4.97,954.0,320.0,225.0,955.0
3.17,23.8,15.73,2.27,954.0,320.0,225.0,955.0
5.6,20.07,13.02,1.26,954.0,320.0,225.0,955.0
5.5,20.17,13.08,1.28,954.0,320.0,225.0,955.0
5.6,20.07,13.02,1.26,954.0,320.0,225.0,955.0
5.27,20.38,15.62,1.34,954.0,320.0,225.0,955.0
0.3,14.52,16.56,12.49,954.0,319.0,225.0,955.0
2.38,21.45,20.7,3.03,954.0,320.0,225.0,955.0
2.38,21.45,20.7,3.03,954.0,320.0,225.0,955.0
5.03,23.88,17.94,6.07,272.0,208.0,259.0,940.0
1.02,19.22,19.22,6.8,272.0,208.0,259.0,940.0
0.21,14.25,16.25,12.24,272.0,208.0,259.0,940.0
0.21,14.25,16.25,12.24,272.0,208.0,259.0,940.0
0.21,14.25,16.25,12.24,272.0,208.0,259.0,940.0
0.21,14.25,16.25,12.24,272.0,208.0,259.0,940.0
0.21,14.25,16.25,12.24,272.0,208.0,259.0,940.0
2.25,16.33,14.32,10.3,272.0,208.0,259.0,940.0
3.7,22.57,17.41,1.94,272.0,208.0,259.0,940.0
3.59,22.79,17.6,2.0,272.0,208.0,259.0,940.0
4.07,21.9,14.35,1.75,272.0,208.0,259.0,940.0
7.51,19.23,14.22,4.21,272.0,208.0,259.0,940.0
7.37,19.38,11.83,4.27,272.0,208.0,259.0,940.0
7.37,19.38,11.83,4.27,272.0,208.0,259.0,940.0
0.46,17.15,17.15,10.89,272.0,208.0,259.0,940.0
6.65,2.5,21.18,14.96,201.0,239.0,948.0,328.0
10.33,4.28,6.29,22.42,201.0,239.0,948.0,328.0
10.38,4.31,6.33,22.51,201.0,239.0,948.0,328.0
10.33,4.28,6.3,22.43,201.0,239.0,948.0,328.0
12.27,4.24,4.24,22.31,201.0,239.0,948.0,328.0
12.31,4.26,4.26,22.37,201.0,239.0,948.0,328.0
5.29,5.75,14.41,13.61,201.0,239.0,948.0,328.0
-1.7,10.6,29.05,6.5,201.0,239.0,948.0,328.0
-1.68,10.67,29.2,6.55,201.0,239.0,948.0,328.0
-1.7,10.62,29.09,6.51,201.0,239.0,948.0,328.0
0.38,10.67,27.14,6.55,201.0,239.0,948.0,328.0
2.35,10.49,24.75,6.42,201.0,239.0,948.0,328.0
0.36,10.62,27.04,6.51,201.0,239.0,948.0,328.0
-1.74,10.46,28.75,6.39,201.0,239.0,948.0,328.0
-1.72,10.51,28.86,6.43,201.0,239.0,948.0,328.0
-1.7,10.6,29.05,6.5,201.0,239.0,948.0,328.0
-1.71,10.55,28.95,6.47,201.0,239.0,948.0,328.0
-1.73,10.49,28.82,6.42,201.0,239.0,948.0,328.0
-1.72,10.51,28.86,6.43,151.0,652.0,931.0,409.0
-1.73,10.49,28.82,6.42,151.0,652.0,931.0,409.0
-1.73,10.49,28.82,6.42,151.0,652.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,150.0,651.0,931.0,409.0
-1.73,10.49,28.82,6.42,153.0,858.0,927.0,359.0
-1.73,10.49,28.82,6.42,153.0,860.0,927.0,359.0
-1.73,10.49,28.82,6.42,153.0,860.0,927.0,359.0
-1.73,10.49,28.82,6.42,153.0,860.0,927.0,359.0
-1.73,10.49,28.82,6.42,153.0,859.0,927.0,359.0
-1.73,10.49,28.82,6.42,153.0,859.0,927.0,359.0
-1.73,10.49,28.82,6.42,153.0,859.0,927.0,359.0
-3.42,-3.42,36.96,-2.09,153.0,860.0,927.0,359.0
-3.42,-3.42,36.96,-2.09,153.0,860.0,927.0,359.0
-3.42,-3.42,36.96,-2.09,153.0,860.0,927.0,359.0
-3.42,-3.42,36.96,-2.09,153.0,860.0,927.0,359.0
-3.42,-3.42,36.96,-2.09,153.0,860.0,927.0,359.0
-3.42,-3.42,36.96,-2.09,153.0,860.0,927.0,359.0
-3.42,-3.42,36.96,-2.09,153.0,860.0,927.0,359.0
-1.29,-3.57,-3.57,34.36,153.0,860.0,927.0,359.0
-1.29,-3.57,-3.57,34.36,153.0,860.0,927.0,359.0
-1.29,-3.57,-3.57,34.36,153.0,860.0,927.0,359.0
-1.29,-3.57,-3.57,34.36,153.0,860.0,927.0,359.0
-1.29,-3.57,-3.57,34.36,153.0,860.0,927.0,359.0
-1.29,-3.57,-3.57,34.36,153.0,860.0,927.0,359.0
-1.29,-3.57,-3.57,34.36,153.0,860.0,927.0,359.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,380.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,381.0,156.0,587.0,961.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,594.0,972.0
-1.29,-3.57,-3.57,34.36,338.0,154.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,972.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,594.0,972.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,594.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,154.0,593.0,972.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,594.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,338.0,155.0,593.0,971.0
-1.29,-3.57,-3.57,34.36,420.0,159.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,159.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,159.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,160.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,160.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,159.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,160.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,160.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,160.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,160.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,160.0,542.0,948.0
-1.29,-3.57,-3.57,34.36,420.0,160.0,542.0,948.0
0.47,-3.71,27.66,14.71,420.0,160.0,542.0,948.0
0.47,-3.71,27.66,14.71,420.0,160.0,542.0,948.0
0.47,-3.71,27.66,14.71,420.0,160.0,542.0,948.0
0.47,-3.71,27.66,14.71,420.0,160.0,542.0,948.0
0.47,-3.71,27.66,14.71,420.0,160.0,542.0,948.0
0.47,-3.71,27.66,14.71,420.0,160.0,543.0,948.0
0.47,-3.71,27.66,14.71,420.0,160.0,543.0,948.0
0.47,-3.71,27.66,14.71,420.0,160.0,543.0,948.0
-3.05,5.2,23.34,-2.89,298.0,152.0,943.0,967.0
-3.1,4.99,24.02,-2.82,298.0,152.0,943.0,967.0
1.85,6.96,23.19,3.86,302.0,157.0,846.0,945.0
-3.69,0.58,26.1,13.16,167.0,288.0,944.0,958.0
-3.7,0.82,27.3,13.08,167.0,288.0,944.0,958.0
-3.7,0.82,27.3,13.08,167.0,288.0,944.0,958.0
-3.76,4.4,34.98,4.45,134.0,477.0,928.0,527.0
-3.76,4.42,35.06,3.98,134.0,477.0,928.0,527.0
-1.74,4.34,32.73,12.45,134.0,477.0,928.0,527.0
-3.79,4.27,34.48,11.22,282.0,147.0,942.0,971.0
